,Year,Adjusted_Total,Runtime(Mins),Censor,Total_Gross,main_genre,side_genre,dir_numeric,Value,Rating
3531,1993,1.6613787135852325,117,18,2.4,10,8.52,41.78600000000001,144.45833333333331,6.7
3532,1972,1.6500597847748104,89,1,0.69,5,7.5,0.69,41.81666666666667,6.6
3533,2013,1.6440796498639771,160,4,3.83,5,0.51,2.275,232.95708333333332,7.2
3534,2013,1.6440796498639771,82,9,3.83,5,5.0,4.2,232.95708333333332,7.4
3535,2019,1.6389119684577897,138,4,4.19,6,2.53,4.19,255.65741666666668,8.2
3536,2001,1.6378012048192774,210,1,2.9,5,0.51,3.0066666666666664,177.06666666666663,7.4
3537,2010,1.6371978693497755,106,18,3.57,1,0.53,3.57,218.05550000000002,6.5
3538,2011,1.635997880908542,148,4,3.68,6,10.8,1.5933333333333335,224.93916666666667,7.0
3539,2008,1.6349090233508667,114,9,3.52,6,2.2,171.522,215.3025,6.7
3540,2015,1.6327942721408166,108,1,3.87,1,5.0,3.87,237.01700000000002,7.2
3541,2001,1.6321536144578315,99,18,2.89,0,5.8,14.184545454545455,177.06666666666663,7.7
3542,2016,1.6290919999500026,92,18,3.91,6,8.3,3.91,240.01099999999997,5.8
3543,2008,1.6209751396291265,118,18,3.49,2,5.7,4.933333333333334,215.3025,7.0
3544,2018,1.612859334108125,107,9,4.05,5,8.51,13.790000000000001,251.10683333333338,5.4
3545,2008,1.5977520000928926,213,4,3.44,6,2.53,1.5766666666666669,215.3025,7.5
3546,1995,1.5881001859345945,102,4,2.42,1,10.4,2.42,152.38333333333335,7.3
3547,2007,1.5867472044030222,118,18,3.29,5,5.0,1.2225000000000001,207.3424166666667,7.1
3548,2000,1.5853658536585369,98,1,2.73,5,5.5,2.07,172.19999999999996,8.1
3549,2016,1.5749278158084423,76,4,3.78,0,6.1,3.78,240.01099999999997,6.4
3550,2016,1.5665948644020484,92,18,3.76,8,9.7,3.76,240.01099999999997,5.2
3551,2016,1.5582619129956545,108,4,3.74,3,5.1,111.91000000000001,240.01099999999997,7.4
3552,2019,1.5489478269911328,107,1,3.96,6,1.2,2.283333333333333,255.65741666666668,7.0
3553,2004,1.5459278214065117,192,1,2.92,5,0.5,2.985,188.88333333333335,7.8
3554,2016,1.5457624858860637,112,9,3.71,5,9.5,8.6825,240.01099999999997,6.6
3555,2015,1.5357548192745667,93,0,3.64,6,8.2,29.957500000000003,237.01700000000002,6.3
3556,2014,1.516456082967185,106,18,3.59,2,5.0,25.130000000000006,236.73616666666666,6.6
3557,2014,1.516456082967185,102,18,3.59,10,5.5,4.475,236.73616666666666,7.4
3558,2011,1.5159654276897088,86,9,3.41,5,5.5,1.72,224.93916666666667,6.6
3559,2015,1.5146592860427732,96,18,3.59,5,0.52,3.59,237.01700000000002,6.1
3560,2010,1.4904462396041374,98,18,3.25,2,5.7,13.9725,218.05550000000002,6.3
3561,2005,1.4900789417537867,95,4,2.91,10,5.0,45.56166666666667,195.2916666666667,7.2
3562,1994,1.484230055658627,102,16,2.2,10,5.0,44.49142857142857,148.22500000000002,7.9
3563,1991,1.4832038181484428,129,18,2.02,2,5.0,3.355454545454545,136.19166666666666,7.7
3564,1997,1.4827120755892431,134,1,2.38,0,3.6,5.58,160.51666666666665,8.4
3565,2013,1.480959475726037,104,18,3.45,2,5.5,3.45,232.95708333333332,5.8
3566,2013,1.480959475726037,98,9,3.45,2,5.5,9.227500000000001,232.95708333333332,6.8
3567,2006,1.4782357074945225,88,8,2.98,1,5.7,34.79,201.5916666666667,7.0
3568,2014,1.4742149664499933,139,18,3.49,5,5.0,1.7750000000000001,236.73616666666666,8.0
3569,2017,1.4727505452270746,87,9,3.61,2,5.7,3.61,245.11958333333334,5.8
3570,2010,1.4721022858859325,129,9,3.21,2,5.0,4.933333333333334,218.05550000000002,7.4
3571,2019,1.4707181387592574,122,17,3.76,5,5.5,3.76,255.65741666666668,8.1
3572,1991,1.4685186318301413,98,18,2.0,5,7.1,2.205,136.19166666666666,7.7
3573,2008,1.4630577907827358,110,18,3.15,5,5.5,18.498,215.3025,7.0
3574,1998,1.460048054802924,110,18,2.38,2,5.7,2.38,163.00833333333335,7.4
3575,1992,1.4538543770043946,81,18,2.04,6,10.8,52.63416666666666,140.3166666666667,6.8
3576,2012,1.4503868605694037,89,9,3.33,2,10.4,17.665,229.5939166666667,7.0
3577,2012,1.4373203122759854,95,18,3.3,2,10.8,3.3,229.5939166666667,6.4
3578,2016,1.4332676418997465,132,4,3.44,5,5.0,35.355714285714285,240.01099999999997,7.5
3579,2008,1.4305453954320084,124,18,3.08,5,5.0,3.08,215.3025,7.5
3580,2008,1.4259007675247615,121,18,3.07,5,9.7,18.325,215.3025,6.5
3581,1992,1.4253474284356809,96,16,2.0,10,8.52,2.275,140.3166666666667,7.0
3582,2017,1.4197152070333017,114,18,3.48,5,5.5,2.75,245.11958333333334,6.6
3583,2011,1.418161206548437,120,18,3.19,5,8.5,5.8149999999999995,224.93916666666667,7.6
3584,2015,1.417619833176523,116,9,3.36,2,5.7,3.36,237.01700000000002,7.7
3585,1994,1.4167650531286893,103,16,2.1,5,9.7,10.331999999999999,148.22500000000002,7.3
3586,1978,1.4103219213081246,132,1,0.92,0,3.7,0.92,65.23333333333333,6.2
3587,2017,1.407476282834739,113,18,3.45,5,9.7,13.225,245.11958333333334,7.1
3588,2016,1.4041023119773681,117,18,3.37,2,2.9,14.184545454545455,240.01099999999997,6.9
3589,2014,1.4024050683707672,107,9,3.32,10,5.5,3.32,236.73616666666666,6.7
3590,2013,1.395106752495542,128,4,3.25,1,10.4,102.07857142857142,232.95708333333332,6.2
3591,1995,1.3912282620584053,94,16,2.12,2,5.5,18.791818181818183,152.38333333333335,7.0
3592,1970,1.3908564069542824,113,4,0.54,5,5.0,17.552,38.824999999999996,7.9
3593,2011,1.3825960352243383,155,1,3.11,2,5.1,4.34,224.93916666666667,8.2
3594,2003,1.3753114382785956,115,16,2.53,5,5.5,17.552,183.95833333333334,7.1
3595,2008,1.3608759768233067,92,18,2.93,2,5.0,2.93,215.3025,6.4
3596,2015,1.3585523401275013,95,17,3.22,10,8.3,1.7400000000000002,237.01700000000002,7.0
3597,1987,1.3553355335533555,107,0,1.54,2,5.0,7.32,113.625,7.6
3598,2016,1.3499381278358078,106,9,3.24,2,0.53,9.616666666666667,240.01099999999997,7.9
3599,2011,1.3470308639002397,135,1,3.03,5,7.5,1.6,224.93916666666667,7.1
3600,2012,1.345854474222059,92,18,3.09,2,5.7,22.784999999999997,229.5939166666667,6.6
3601,2006,1.334380554751767,106,16,2.69,5,5.0,2.69,201.5916666666667,7.1
3602,2017,1.3299630962438402,143,4,3.26,6,10.4,3.26,245.11958333333334,6.6
3603,2012,1.328432409830835,198,4,3.05,5,5.5,2.985,229.5939166666667,6.7
3604,1999,1.3267297013357346,85,18,2.21,2,5.7,2.21,166.57500000000002,6.7
3605,1992,1.3255731084451834,139,18,1.86,5,8.53,10.331999999999999,140.3166666666667,7.2
3606,2011,1.324802631822678,102,18,2.98,5,9.7,2.98,224.93916666666667,6.8
3607,2018,1.3181640483698502,121,16,3.31,10,8.52,1.4233333333333336,251.10683333333338,7.9
3608,2014,1.3179228353363837,84,18,3.12,2,5.7,3.12,236.73616666666666,6.7
3609,1986,1.3137687219645706,107,0,1.44,2,10.4,3.355454545454545,109.60833333333335,7.7
3610,2014,1.3136987236846644,122,17,3.11,2,8.52,3.11,236.73616666666666,8.1
3611,2006,1.3095779422099127,152,4,2.64,6,10.8,2.64,201.5916666666667,6.5
3612,1973,1.306306306306306,123,0,0.58,2,5.0,6.716666666666666,44.400000000000006,7.9
3613,1996,1.30060567421103,100,0,2.04,5,5.0,11.234166666666665,156.84999999999997,6.4
3614,2003,1.293771234428086,103,18,2.38,5,5.5,1.31,183.95833333333334,8.0
3615,2008,1.2912065582146048,110,18,2.78,1,2.7,2.78,215.3025,6.4
3616,1998,1.2882776954143447,177,1,2.1,2,5.1,3.0066666666666664,163.00833333333335,7.5
3617,2013,1.2706203038113244,93,18,2.96,2,2.9,2.96,232.95708333333332,6.7
3618,2015,1.2615128872612513,106,18,2.99,1,5.0,10.113333333333333,237.01700000000002,7.2
3619,2016,1.2582756623654752,109,18,3.02,2,5.8,1.53,240.01099999999997,6.2
3620,2018,1.250463780024571,122,18,3.14,5,4.0,2.426666666666667,251.10683333333338,6.9
3621,2014,1.2503370489088768,92,18,2.96,5,9.7,2.96,236.73616666666666,6.3
3622,2010,1.242802864408373,97,18,2.71,5,5.0,2.71,218.05550000000002,6.4
3623,2004,1.2388599664696018,105,4,2.34,6,10.4,85.06199999999998,188.88333333333335,7.3
3624,2010,1.238216875978822,133,16,2.7,3,2.53,50.885000000000005,218.05550000000002,7.3
3625,1999,1.2366801740957527,101,16,2.06,3,4.6,2.06,166.57500000000002,6.9
3626,2016,1.2332768081462935,120,18,2.96,6,1.2,1.49,240.01099999999997,7.2
3627,2017,1.2320517026553366,98,19,3.02,2,5.0,3.02,245.11958333333334,6.6
3628,1993,1.2252668012691088,131,0,1.77,2,5.0,4.933333333333334,144.45833333333331,7.7
3629,2013,1.2234013060345523,141,0,2.85,5,5.0,1.8966666666666667,232.95708333333332,7.7
3630,1981,1.2207863623865824,124,0,1.11,5,8.0,1.11,90.925,7.3
3631,2012,1.2195445073856848,151,1,2.8,2,5.7,2.8,229.5939166666667,8.1
3632,2003,1.2067950169875425,94,1,2.22,5,1.5,18.543333333333333,183.95833333333334,7.2
3633,2009,1.1792837599108776,96,18,2.53,3,10.4,43.68000000000001,214.537,7.5
3634,2008,1.1658016047189417,97,18,2.51,10,5.0,2.51,215.3025,7.1
3635,2019,1.1617108702433498,150,4,2.97,6,2.7,4.91,255.65741666666668,4.7
3636,2006,1.160762266958786,105,1,2.34,2,5.52,55.695,201.5916666666667,6.3
3637,2017,1.154538516064438,92,4,2.83,2,10.4,2.83,245.11958333333334,6.6
3638,1960,1.1496196111580728,90,1,0.34,10,5.0,0.14333333333333334,29.575000000000003,7.7
3639,2014,1.1489583692676166,110,9,2.72,1,5.0,2.72,236.73616666666666,7.4
3640,2015,1.139158794516849,124,18,2.7,2,0.53,1.8966666666666667,237.01700000000002,7.3
3641,2018,1.1389574556911697,116,18,2.86,1,10.4,2.86,251.10683333333338,7.0
3642,2011,1.1336398359556472,80,18,2.55,2,5.0,10.331999999999999,224.93916666666667,7.1
3643,2006,1.1309991319085606,117,18,2.28,3,5.8,44.866,201.5916666666667,7.8
3644,2015,1.1307205812241314,105,4,2.68,6,1.2,2.283333333333333,237.01700000000002,7.0
3645,2008,1.1286445814609678,186,4,2.43,6,5.5,1.57,215.3025,7.3
3646,2013,1.1203780381579584,108,18,2.61,5,8.5,4.8566666666666665,232.95708333333332,6.3
3647,2010,1.1143951883809395,103,18,2.43,5,2.5,17.015,218.05550000000002,7.1
3648,2002,1.111883252258513,92,18,2.0,2,7.7,1.07,179.875,6.9
3649,2014,1.110941364402144,150,16,2.63,6,10.8,3.37,236.73616666666666,7.9
3650,2009,1.1093657504299959,106,0,2.38,2,2.9,5.209999999999999,214.537,7.4
3651,2004,1.1065031324450718,126,1,2.09,1,5.0,19.93,188.88333333333335,8.0
3652,2006,1.1012359968583356,144,1,2.22,2,5.7,6.82,201.5916666666667,8.0
3653,2006,1.1012359968583356,147,18,2.22,10,5.8,7.982000000000001,201.5916666666667,7.5
3654,2013,1.0946222211888097,85,1,2.55,0,3.6,2.55,232.95708333333332,7.1
3655,2006,1.0913149518415939,167,4,2.2,2,10.4,1.915,201.5916666666667,8.1
3656,2006,1.0913149518415939,120,4,2.2,5,8.3,12.138,201.5916666666667,7.1
3657,2016,1.0874501585344005,132,4,2.61,2,5.1,2.61,240.01099999999997,7.7
3658,2001,1.073042168674699,131,16,1.9,5,0.5,3.156,177.06666666666663,7.5
3659,2003,1.070894677236693,95,4,1.97,2,0.53,3.355454545454545,183.95833333333334,7.0
3660,2009,1.0627537441094075,99,9,2.28,2,5.7,2.28,214.537,7.2
3661,2018,1.0593100811673117,133,18,2.66,10,5.5,2.7199999999999998,251.10683333333338,6.9
3662,2005,1.0548325154683165,110,18,2.06,10,5.5,171.522,195.2916666666667,7.2
3663,1997,1.0528501713217735,106,18,1.69,2,10.4,1.69,160.51666666666665,6.9
3664,2006,1.041709726757885,168,1,2.1,6,5.7,2.1,201.5916666666667,7.1
3665,2014,1.0391314663229179,146,4,2.46,6,10.3,2.46,236.73616666666666,5.3
3666,2015,1.0379002350042401,84,18,2.46,2,5.0,4.611666666666666,237.01700000000002,6.7
3667,2014,1.0349073546711989,112,16,2.45,1,10.4,19.35,236.73616666666666,6.9
3668,2009,1.0347865403170549,144,4,2.22,5,9.7,3.156,214.537,7.8
3669,2014,1.0306832430194794,115,4,2.44,1,2.53,48.411,236.73616666666666,7.0
3670,2017,1.0280696326792875,89,16,2.52,10,5.0,2.13,245.11958333333334,6.8
3671,2014,1.0264591313677605,122,18,2.43,5,4.0,3.7249999999999996,236.73616666666666,6.6
3672,2012,1.023546282984414,132,4,2.35,6,3.3,5.265,229.5939166666667,5.5
3673,2010,1.0226754197899157,91,9,2.23,5,5.0,2.4166666666666665,218.05550000000002,7.0
3674,2010,1.0226754197899157,90,8,2.23,0,5.8,4.615,218.05550000000002,7.5
3675,2008,1.0218181395942918,111,18,2.2,10,5.5,0.92,215.3025,6.6
3676,2012,1.0191907668866078,118,18,2.34,5,1.5,8.15,229.5939166666667,7.4
3677,2005,1.01898869212716,130,9,1.99,10,5.0,10.331999999999999,195.2916666666667,6.8
3678,1998,1.012218189254128,105,18,1.65,5,5.0,4.8566666666666665,163.00833333333335,8.1
3679,2016,0.9999541687672648,124,4,2.4,5,5.0,2.7199999999999998,240.01099999999997,7.7
3680,2013,0.9958915894737406,101,18,2.32,10,5.5,20.836363636363636,232.95708333333332,6.9
3681,2006,0.9871439791658052,101,0,1.99,2,5.7,2.4166666666666665,201.5916666666667,6.4
3682,1994,0.9849890369370886,92,1,1.46,2,5.7,2.205,148.22500000000002,7.6
3683,2008,0.9846611163363175,114,18,2.12,5,7.7,10.979999999999999,215.3025,7.9
3684,1999,0.984541497823803,109,0,1.64,3,2.1,1.64,166.57500000000002,5.9
3685,2018,0.9836450753696466,152,16,2.47,5,7.7,7.516666666666667,251.10683333333338,6.7
3686,2017,0.9791139358850356,117,18,2.4,5,5.0,20.836363636363636,245.11958333333334,7.2
3687,2013,0.974428408666117,116,9,2.27,10,8.52,2.27,232.95708333333332,6.8
3688,2003,0.9730464326160815,186,1,1.79,2,5.1,1.79,183.95833333333334,7.9
3689,2005,0.972903776402816,104,16,1.9,10,5.6,12.9975,195.2916666666667,7.3
3690,2009,0.9695297314682315,155,16,2.08,10,5.0,2.426666666666667,214.537,7.8
3691,2008,0.9660826047073304,99,18,2.08,2,5.7,37.10999999999999,215.3025,6.9
3692,1971,0.963161144268368,112,4,0.39,6,10.8,0.39,40.49166666666667,7.4
3693,2008,0.9614379768000834,167,1,2.07,2,0.53,2.07,215.3025,7.2
3694,2018,0.9597508630124892,98,9,2.41,3,5.0,2.41,251.10683333333338,6.8
3695,1997,0.959401931263628,103,18,1.54,5,5.0,5.8149999999999995,160.51666666666665,7.3
3696,2017,0.9546360874879096,133,16,2.34,3,1.5,2.34,245.11958333333334,7.2
3697,1970,0.9529942047649712,140,0,0.37,10,8.52,0.205,38.824999999999996,7.9
3698,2013,0.9443799555354438,180,16,2.2,5,5.5,2.2,232.95708333333332,7.7
3699,2019,0.9426677431940986,104,18,2.41,6,10.3,2.41,255.65741666666668,6.6
3700,2013,0.940087319373919,104,16,2.19,6,5.5,33.698750000000004,232.95708333333332,5.8
3701,1988,0.9386230709604682,103,1,1.11,2,10.0,23.064999999999998,118.25833333333333,7.2
3702,1988,0.9386230709604682,86,1,1.11,0,2.1,5.58,118.25833333333333,8.1
3703,2014,0.9377527866816577,149,4,2.22,2,5.7,2.22,236.73616666666666,6.9
3704,2017,0.9342378804903049,121,17,2.29,5,8.5,11.3675,245.11958333333334,7.0
3705,2020,0.9234531997910961,105,17,2.39,5,5.5,24.515,258.8111666666667,5.0
3706,1993,0.9137582924718779,94,1,1.32,5,9.1,2.205,144.45833333333331,7.9
3707,2018,0.9119624382981744,111,9,2.29,1,2.53,4.166666666666667,251.10683333333338,6.9
3708,2002,0.9117442668519805,98,18,1.64,5,9.7,11.234166666666665,179.875,6.8
3709,2004,0.9106150180887671,179,4,1.72,6,2.7,2.66,188.88333333333335,7.0
3710,2006,0.9077756190318713,127,0,1.83,5,1.5,0.7966666666666667,201.5916666666667,7.5
3711,1964,0.9027404621171414,95,16,0.28,2,1.5,27.401428571428575,31.016666666666666,8.4
3712,2012,0.8972363161480396,120,18,2.06,5,5.5,2.426666666666667,229.5939166666667,7.4
3713,2016,0.8916258004841446,118,18,2.14,2,5.7,3.355454545454545,240.01099999999997,7.3
3714,2019,0.8879069614317858,154,1,2.27,1,5.0,1.85,255.65741666666668,7.9
3715,2016,0.8874593247809476,118,16,2.13,6,8.7,1.68,240.01099999999997,7.6
3716,2011,0.8846836366869562,102,16,1.99,5,8.5,22.919999999999998,224.93916666666667,6.7
3717,1973,0.8783783783783783,116,0,0.39,2,4.0,0.39,44.400000000000006,7.3
3718,2005,0.8756133987625344,106,9,1.71,2,5.0,1.71,195.2916666666667,7.4
3719,1997,0.8721835738760253,137,20,1.4,5,5.5,63.60142857142858,160.51666666666665,6.8
3720,2001,0.8697289156626508,108,18,1.54,1,10.4,4.48,177.06666666666663,6.9
3721,2013,0.8628198684664736,120,18,2.01,5,5.5,18.498,232.95708333333332,6.6
3722,2007,0.8584832899201762,96,1,1.78,6,2.2,26.435000000000002,207.3424166666667,7.0
3723,2015,0.8522595425644572,119,18,2.02,2,5.6,2.02,237.01700000000002,7.0
3724,2009,0.8483385150347026,103,18,1.82,6,10.4,1.82,214.537,7.2
3725,2020,0.8461767813985357,93,3,2.19,0,2.2,2.19,258.8111666666667,5.6
3726,2012,0.8449701229743672,106,16,1.94,1,10.4,8.105,229.5939166666667,6.8
3727,2001,0.8414909638554218,128,16,1.49,5,5.5,1.49,177.06666666666663,7.1
3728,2016,0.8374616163425843,145,16,2.01,5,8.53,0.83,240.01099999999997,8.1
3729,2001,0.8358433734939761,113,4,1.48,5,9.5,5.603333333333334,177.06666666666663,8.0
3730,2015,0.8353831159790225,139,4,1.98,2,5.7,0.9775,237.01700000000002,7.3
3731,2015,0.8353831159790225,101,14,1.98,2,5.0,19.540000000000003,237.01700000000002,7.0
3732,2015,0.8353831159790225,125,18,1.98,5,0.57,7.516666666666667,237.01700000000002,6.4
3733,2003,0.8317100792751981,178,3,1.53,10,5.0,1.6,183.95833333333334,8.0
3734,2005,0.8295284830381906,99,18,1.62,2,10.0,1.62,195.2916666666667,6.8
3735,2010,0.8254779173192145,105,18,1.8,5,8.5,3.456666666666667,218.05550000000002,5.4
3736,2017,0.8240875627032385,104,16,2.02,5,5.0,2.75,245.11958333333334,7.2
3737,2010,0.8117199520305609,97,18,1.77,2,5.7,13.933333333333332,218.05550000000002,6.3
3738,2013,0.8070155983666518,123,18,1.88,2,5.8,3.355454545454545,232.95708333333332,7.2
3739,2008,0.803520627953693,134,0,1.73,1,2.53,59.36888888888888,215.3025,7.2
3740,2010,0.8025479751714585,90,8,1.75,2,5.7,61.743333333333325,218.05550000000002,7.7
3741,2011,0.8002163547922216,100,18,1.8,1,2.6,1.8,224.93916666666667,6.7
3742,2009,0.7924041074499968,122,18,1.7,10,5.0,3.595,214.537,6.6
3743,2014,0.7899088788714864,102,18,1.87,5,5.0,14.870000000000001,236.73616666666666,6.4
3744,2015,0.7889729428690768,132,16,1.87,1,10.4,58.7425,237.01700000000002,6.9
3745,2004,0.7888467307861994,114,18,1.49,6,7.7,40.076,188.88333333333335,6.4
3746,2019,0.782296882318754,137,1,2.0,5,5.5,4.611666666666666,255.65741666666668,7.9
3747,2011,0.7735424762991476,112,18,1.74,5,9.7,2.13,224.93916666666667,7.5
3748,2011,0.7690968298836351,121,18,1.73,5,8.3,8.6825,224.93916666666667,7.3
3749,2014,0.7687883206128905,129,9,1.82,1,2.53,1.82,236.73616666666666,7.2
3750,2014,0.7687883206128905,102,14,1.82,2,8.0,18.791818181818183,236.73616666666666,5.3
3751,2014,0.7645642089611713,124,18,1.81,5,5.0,1.56,236.73616666666666,6.7
3752,2004,0.7623753639812935,129,18,1.44,5,2.5,2.07,188.88333333333335,7.4
3753,2015,0.7510009830518485,107,18,1.78,5,1.5,1.78,237.01700000000002,7.4
3754,2016,0.7499656265754487,91,4,1.8,6,10.3,0.5525,240.01099999999997,6.3
3755,2006,0.7440783762556321,106,9,1.5,2,5.5,1.5,201.5916666666667,7.0
3756,2016,0.7416326751690548,184,1,1.78,1,5.3,1.4300000000000002,240.01099999999997,7.9
3757,2017,0.7343354519137768,88,18,1.8,6,8.52,58.569,245.11958333333334,6.2
3758,2008,0.7338512093449914,137,0,1.58,10,5.0,0.6033333333333334,215.3025,7.0
3759,2013,0.7297481474592066,99,18,1.7,5,8.5,0.83,232.95708333333332,6.8
3760,2019,0.7275361005564412,118,4,1.86,10,5.5,1.4500000000000002,255.65741666666668,7.8
3761,2012,0.7273711883336048,134,1,1.67,2,5.1,1.535,229.5939166666667,7.8
3762,2017,0.7098576035166508,107,4,1.74,1,5.1,18.7875,245.11958333333334,7.1
3763,2000,0.7084785133565623,114,18,1.22,10,8.52,1.22,172.19999999999996,7.9
3764,2013,0.6996996943285334,186,1,1.63,1,5.3,1.915,232.95708333333332,8.2
3765,2011,0.6979664872354377,90,18,1.57,2,5.7,1.0050000000000001,224.93916666666667,6.7
3766,2008,0.696694186087017,130,9,1.5,5,5.0,1.5,215.3025,8.0
3767,2008,0.6874049302725235,106,0,1.48,2,5.5,1.48,215.3025,7.1
3768,2009,0.6851964929126444,96,18,1.47,2,5.0,1.47,214.537,6.4
3769,1995,0.6824893361041233,121,18,1.04,3,5.8,3.355454545454545,152.38333333333335,7.5
3770,2009,0.6758740916485267,98,18,1.45,1,0.53,83.80999999999999,214.537,7.1
3771,2012,0.6751049951599326,137,18,1.55,1,2.53,26.125,229.5939166666667,7.5
3772,2018,0.6730203147266003,160,4,1.69,6,10.8,1.69,251.10683333333338,1.9
3773,2003,0.668629671574179,81,18,1.23,10,8.52,27.390909090909098,183.95833333333334,7.1
3774,2002,0.6671299513551077,107,4,1.2,6,5.4,1.2,179.875,7.3
3775,2017,0.6649815481219201,137,4,1.63,2,5.0,1.63,245.11958333333334,7.2
3776,2018,0.6610732085480217,126,16,1.66,5,5.0,1.66,251.10683333333338,8.4
3777,2018,0.6610732085480217,140,4,1.66,1,2.7,1.66,251.10683333333338,7.9
3778,2017,0.6527426239233571,92,18,1.6,5,7.3,29.703333333333333,245.11958333333334,6.8
3779,2006,0.6498284485965854,105,16,1.31,5,9.2,59.36888888888888,201.5916666666667,6.0
3780,2017,0.6486629825238361,108,18,1.59,1,2.53,33.805,245.11958333333334,7.0
3781,2013,0.6481880603902365,137,1,1.51,0,5.1,0.98,232.95708333333332,8.0
3782,2004,0.645901350039707,210,1,1.22,5,0.5,1.5766666666666669,188.88333333333335,8.2
3783,1998,0.6441388477071723,118,18,1.05,5,0.5,8.407499999999999,163.00833333333335,6.9
3784,2011,0.6357274374182649,83,9,1.43,5,5.5,1.43,224.93916666666667,6.5
3785,2004,0.6353128033177445,84,12,1.2,6,10.6,43.248000000000005,188.88333333333335,7.1
3786,2002,0.6282140375260598,117,18,1.13,1,2.7,3.5066666666666664,179.875,7.3
3787,2015,0.6244277836610875,102,20,1.48,2,5.7,23.993333333333336,237.01700000000002,6.8
3788,2007,0.6221592382005772,111,18,1.29,10,8.52,3.156,207.3424166666667,6.5
3789,2016,0.6208048797763437,99,18,1.49,5,9.2,5.8149999999999995,240.01099999999997,7.1
3790,2016,0.6166384040731467,162,16,1.48,2,5.0,1.48,240.01099999999997,7.3
3791,2013,0.6138469710980384,146,4,1.43,3,2.7,1.85,232.95708333333332,8.1
3792,2017,0.6119462099281473,151,16,1.5,2,5.0,1.4300000000000002,245.11958333333334,7.2
3793,2018,0.6093024151075139,121,16,1.53,6,10.4,10.955,251.10683333333338,6.2
3794,2011,0.6046079125096786,109,18,1.36,1,8.52,44.49142857142857,224.93916666666667,7.1
3795,2001,0.5986445783132532,98,18,1.06,2,5.9,1.06,177.06666666666663,7.9
3796,2014,0.5955997428924041,112,18,1.41,10,5.0,1.41,236.73616666666666,7.1
3797,2004,0.5876643430689138,140,18,1.11,6,5.9,1.11,188.88333333333335,8.0
3798,2009,0.5873112796394095,105,18,1.26,6,10.3,22.1025,214.537,7.1
3799,2011,0.5868253268476292,92,9,1.32,5,2.5,0.8250000000000001,224.93916666666667,6.9
3800,2013,0.5837985179673653,85,18,1.36,5,5.0,3.313333333333333,232.95708333333332,7.1
3801,2016,0.5833065984475712,151,4,1.4,5,5.5,1.535,240.01099999999997,7.4
3802,2006,0.580381133479393,125,18,1.17,1,10.3,23.686666666666667,201.5916666666667,7.0
3803,1997,0.5793790883605026,89,8,0.93,5,0.52,0.93,160.51666666666665,8.2
3804,2014,0.5744791846338083,120,18,1.36,2,5.0,1.4300000000000002,236.73616666666666,7.2
3805,2007,0.5739298398904549,113,0,1.19,5,5.0,1.19,207.3424166666667,7.9
3806,2018,0.5734610965717778,114,18,1.44,1,2.7,27.390909090909098,251.10683333333338,6.8
3807,2004,0.5717815229859702,101,18,1.08,5,8.5,0.92,188.88333333333335,7.7
3808,2017,0.5711497959329375,101,9,1.4,5,5.5,13.9725,245.11958333333334,6.2
3809,2013,0.5709206094827911,130,9,1.33,5,9.0,2.7199999999999998,232.95708333333332,7.7
3810,2016,0.5666406956347835,142,4,1.36,6,8.52,1.36,240.01099999999997,6.9
3811,2015,0.5653602906120657,108,8,1.34,0,5.2,1.34,237.01700000000002,7.7
3812,1986,0.5565270280544362,83,16,0.61,1,10.4,15.18,109.60833333333335,7.0
3813,2013,0.5537500648366921,95,18,1.29,3,2.7,84.67,232.95708333333332,7.1
3814,2011,0.5512601555235305,116,18,1.24,2,5.0,1.24,224.93916666666667,6.5
3815,2004,0.5506044295420452,100,4,1.04,0,5.5,0.78,188.88333333333335,7.4
3816,2016,0.5458083171187988,105,18,1.31,9,8.5,1.56,240.01099999999997,6.1
3817,1987,0.5456545654565457,100,1,0.62,5,0.52,70.61333333333334,113.625,7.0
3818,2018,0.5455845154884275,139,4,1.37,2,10.1,1.37,251.10683333333338,8.2
3819,2005,0.5376573501173457,116,9,1.05,5,1.51,1.05,195.2916666666667,7.7
3820,2014,0.5364621797683357,99,18,1.27,6,10.4,12.64,236.73616666666666,7.2
3821,2007,0.5353463212423571,153,1,1.11,5,0.52,1.11,207.3424166666667,8.1
3822,2011,0.5334775698614811,100,18,1.2,6,10.8,64.11333333333333,224.93916666666667,7.5
3823,2011,0.5290319234459687,106,18,1.19,1,10.4,17.435,224.93916666666667,7.0
3824,2005,0.5171751653509706,104,16,1.01,5,8.5,113.70333333333332,195.2916666666667,7.0
3825,2016,0.5166429871964202,136,4,1.24,10,8.52,1.24,240.01099999999997,8.1
3826,2007,0.5160545619183081,159,4,1.07,2,8.5,1.07,207.3424166666667,7.4
3827,2010,0.5136307041097335,112,16,1.12,1,10.4,1.12,218.05550000000002,7.1
3828,2015,0.5105119042094026,137,17,1.21,10,2.53,63.79,237.01700000000002,6.4
3829,2008,0.506264441889899,104,18,1.09,2,5.0,55.821538461538466,215.3025,5.6
3830,2006,0.4960522508370881,113,18,1.0,1,2.53,39.17,201.5916666666667,6.9
3831,2014,0.4942210632511438,114,18,1.17,3,8.52,15.070000000000002,236.73616666666666,6.4
3832,2018,0.48983135332172684,113,18,1.23,3,8.3,1.23,251.10683333333338,5.8
